lemma;sentiment
субсидировать;0
субсидия;-1
прокормиться;-1
пропитание;0
недра;0
вещество;1
по существу;0
обосновывать;0
основной;1
замена;0
замещенный;0
замена;0
основание;0
грунтовый;0
тонкий;0
тонкость;0
вычитать;-1
вычитание;0
подтип;0
пригород;0
пригородный;0
предместья;0
диверсия;-1
подрывной;-1
ниспровергать;-1
метро;0
добиться успеха;1
последующий;1
успех;1
успешный;1
правопреемство;0
последующий;0
преемник;0
краткий;1
сочный;0
поддаваться;-1
сосать;-1
присоска;-1
сосание;0
сосунок;0
всасывающий;0
внезапно;0
вдруг, внезапно;0
Сью;-1
страдать;-1
страдалец;-1
страдающий;-1
достаточно;0
достаточность;1
достаточно;0
достаточно;0
суффикс;0
удушающий;-1
удушение;-1
сахар;1
предлагать;0
предложение;0
наводящий;0
самоубийственный;-1
самоубийство;-1
костюм;0
подходящее;1
свита;0
проситель;0
угрюмый;-1
сера;0
султан;0
знойный;1
сумма;0
в ускоренном порядке;0
подведем итог;0
резюме;0
суммирование;0
лето;0
встреча на высшем уровне;0
вызывать;0
вызов;-1
сумо;0
отстойник;0
пышный;0
солнце;1
Солнечный луч;0
солнечные часы;0
заход солнца;0
разное;0
солнечные очки;0
солнечные очки;0
погруженный;-1
тусклый;0
Солнечный лучик;0
солнечно;1
Восход;0
закат солнца;1
Солнечный свет;1
пенсия по старости;0
превосходный;1
поверхностный;-1
излишний;-1
сверхчеловеческий;1
наложенный;0
надзиратель;0
превосходящий;1
превосходство;1
превосходная степень;0
сверхчеловек;1
супермаркет;0
надосадочную;0
сверхъестественное;0
суперпозиция;0
вытеснять;0
супер звезда;1
суеверие;0
суеверный;-1
контролировать;0
надзор;0
руководитель;0
ужин;0
вытеснять;0
податливый;0
дополнение;0
дополнительный;0
дополнительный;0
мольба;1
предметы снабжения;1
поставка;1
поддержанный;1
сторонник;1
сторонников;0
поддержки;1
предполагать;0
предположим;0
предположение;0
подавлять;-1
подавление;-1
примат;0
высший;1
в высшей степени;1
надбавка;-1
поручительство;1
прибой;0
поверхность;0
волна;0
врач хирург;0
хирургия;0
неприветливый;-1
догадка;1
фамилия;0
превосходящие;1
избыток;0
сюрприз;1
удивленный;0
удивительный;0
как ни странно;0
сдача;-1
капитуляция;-1
суррогат;0
окружать;0
окружающих;0
окружение;0
наблюдение;0
опрос;0
геодезия;1
геодезист;0
выживание;0
уцелеть;1
выживающий;0
восприимчивость;0
восприимчивый;-1
подозреваемый;-1
подозреваемый;0
приостановить;0
подвешенный;0
подтяжки;0
неизвестность;0
подвеска;-1
подозрение;-1
подозрения;0
подозрительный;-1
устойчивый;0
средства к существованию;0
сутура;0
тампон;-1
